time,theta,theta_dot,hip_y,hip_v,pitch,pitch_rate,length_L,length_R,target_length,roll,yaw,connect_gap,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
0.001,0.08232212020621725,0.0,0.0,0.0,0.0,0.0,0.2999999999847247,0.2999999999847247,0.299985,-0.0,-0.0,6.470657554596348e-12,13.17638858855565,-14.757254734956145,0.00032515620689519006,13.17638858855565,-14.757254734956145,0.00032515620689519006
0.02100000000000001,0.08228730400096627,-0.003240684231223611,-2.066733288307032e-06,-0.0001633919466748653,2.927857029798687e-05,0.0021240256039615664,0.30039960428774337,0.3004116539344043,0.29968500000000026,3.28161131036985e-05,9.168196041426476e-07,2.3106328002460633e-05,12.822667507316023,-14.39555618303949,0.002231514119418628,12.750695110315796,-14.312068223750074,0.002008423112746246
0.04100000000000003,0.08212199548027754,-0.009253490579334193,-8.057835362361432e-06,-0.00032713453938619763,9.992757660952817e-05,0.0038110062679182007,0.30057290537108317,0.3006416891404867,0.2993850000000005,0.00019075334717384183,6.8828008930208134e-06,2.347761849874299e-05,12.974730445842802,-14.538515644528243,-0.0022394105116753755,12.806728649872438,-14.342392490659533,-0.002611250894400165
0.06100000000000005,0.08196317454071343,-0.006790491536841531,-1.445811495603272e-05,-0.0003046863228799208,0.00017382281924214782,0.00349769109085798,0.3003601577647208,0.30051587025853116,0.29908500000000077,0.00043163000681764146,1.4159831748111216e-05,2.3681126462634255e-05,13.09510159950791,-14.663792616204846,-0.0034637793828093295,12.830216487590722,-14.352869765029343,-0.003890459845224596
0.08100000000000006,0.08189598030621108,-0.0020886526237841835,-1.964432335808952e-05,-0.0002434872375440838,0.00022959239475090536,0.0024961003510188154,0.3000048815755861,0.30026798979856734,0.298785000000001,0.0007290847654662481,2.1218190718424048e-05,2.383081191554069e-05,13.178333664796957,-14.75799909798829,-0.003013255158859229,12.820650720121591,-14.336655969458064,-0.0034258174221486774
0.10100000000000008,0.08191162540457023,0.0017447495787051351,-2.3927967340235667e-05,-0.00020635944104213614,0.00026434247628046275,0.0014572756244147127,0.2995945510969186,0.2999756757102829,0.2984850000000013,0.0010554328819826402,2.6863494072319502e-05,2.397064993552774e-05,13.253005439823541,-14.844566402195886,-0.002728610293664282,12.8130117753179,-14.324751020732588,-0.0030711736586625242
0.1210000000000001,0.08199004909788224,0.004663164778443139,-2.784092382315112e-05,-0.00019390621713565818,0.0002794812601250581,0.0005019221850489305,0.2991518595330182,0.2996521831562203,0.29818500000000153,0.0013844140849414025,3.034045052687757e-05,2.4107987542249413e-05,13.325107893435728,-14.928186119328654,-0.0026621136137984155,12.817359414024704,-14.326778811903255,-0.002899446422024784
0.1410000000000001,0.08211774139385342,0.006980154276033868,-3.1755299343155796e-05,-0.00019791578876404036,0.0002769030234147023,-0.0003563721303397852,0.298687218383669,0.2992997538279199,0.2978850000000018,0.0016937666299417153,3.133853017428762e-05,2.4238142398878947e-05,13.392555750847567,-15.006392573035033,-0.002582609726366898,12.833713893181267,-14.342904276184914,-0.002698391409566045
0.16100000000000012,0.08228496242289512,0.008834266831553597,-3.591690380954499e-05,-0.00021300470025472875,0.0002587764762151171,-0.0011004027870081528,0.29821140653819017,0.2989228187836892,0.29758500000000204,0.0019662706931349166,2.9891930957265672e-05,2.4354702514858634e-05,13.451975231202217,-15.075487417223961,-0.0023932198392462283,12.85929911729139,-14.370254611813605,-0.002385875541847375
0.18100000000000013,0.08248283397428587,0.01024355828073314,-4.050200074441623e-05,-0.00023622596574270367,0.0002277569908217323,-0.0017043463689425285,0.29773595682584314,0.29852854073712193,0.2972850000000023,0.0021900012665393258,2.6274871022043235e-05,2.445282783191909e-05,13.500850216852243,-15.132630280623628,-0.002074279997837339,12.890992924168774,-14.405371658649807,-0.0019531542313286528
0.20100000000000015,0.0827022518725736,0.011193551941028116,-4.56426183796238e-05,-0.0002655039059911432,0.00018698842419983698,-0.0021455330836591614,0.2972715467935308,0.2981251337768319,0.29698500000000255,0.0023581832504726325,2.0917075521312318e-05,2.4529744023322673e-05,13.537836257350365,-15.176214304863787,-0.001644665423949212,12.925876789571108,-14.444873026419229,-0.0014268763644207279
0.22100000000000017,0.08293397546195407,0.011683188456576166,-5.1430956736882305e-05,-0.0002988329787849444,0.00013992197055339174,-0.0024118539636473106,0.2968269199245343,0.29772060639650116,0.2966850000000028,0.002468769960191687,1.4335803702794142e-05,2.4584513770926038e-05,13.562607229595812,-15.205759306704095,-0.0011363792705096566,12.96132918684177,-14.485635670561496,-0.0008440534882360331
0.2410000000000002,0.08316911297445068,0.01173723431549041,-5.791769389711793e-05,-0.0003341121329919167,9.00688264064451e-05,-0.002503783661280582,0.2964084267189606,0.2973220562266513,0.29638500000000306,0.0025237980695829443,7.078553168447302e-06,2.4617729119902988e-05,13.575660167962397,-15.221729081045565,-0.0005841058961401042,12.995093184411564,-14.524919539677509,-0.00024185182254802778
0.2610000000000002,0.08339962644020205,0.011404639868983183,-6.51111516266345e-05,-0.0003692326319858012,4.0757870957605444e-05,-0.00243352354723592,0.2960199252255893,0.29693527494469835,0.2960850000000033,0.002528585275200119,-3.2499504897331497e-07,2.4631218278347378e-05,13.578139229046092,-15.225347212973409,-2.1456642149317274e-05,13.025354308848495,-14.560480864898013,0.00034588006955315486
0.2810000000000002,0.08361873514070983,0.010752811613898822,-7.297916212881811e-05,-0.00040221762479521645,-5.069576395798815e-06,-0.0022228924169351385,0.295662883218352,0.29656452906436953,0.2957850000000036,0.002490848495654777,-7.400997867954299e-06,2.462775451192626e-05,13.57166852299684,-15.218412131671723,0.0005208902747021075,13.050797702258436,-14.590652375565064,0.0008900978569300818
0.3010000000000002,0.08382119045776987,0.009861092027765025,-8.145353005566819e-05,-0.0004313444840886984,-4.501447941392824e-05,-0.0019006961503766065,0.29533661235358216,0.2962124720929846,0.29548500000000383,0.0024198149405861725,-1.3758640231720613e-05,2.4610761140152035e-05,13.558187683420254,-15.20311058254871,0.0010166349442138586,13.070628205769847,-14.614377013192628,0.0013675659252634423
0.32100000000000023,0.08400342079003237,0.00881432189549212,-9.043645920205762e-05,-0.0004552332721555142,-7.73192934536896e-05,-0.0014999272809323894,0.2950385973754368,0.29588017191582383,0.2951850000000041,0.002325384213487264,-1.9106459503251512e-05,2.458401982839886e-05,13.539792848454645,-15.181834689065449,0.0014450370622212153,13.08455257041003,-14.631195518979423,0.0017615726620681892
0.34100000000000025,0.08416355327952788,0.007696818473742316,-9.980823566523717e-05,-0.00047290002218105837,-0.00010091169028604005,-0.0010550237604803451,0.2947648907207431,0.2955672384402808,0.29488500000000434,0.0022173843160581716,-2.325855657631559e-05,2.455139474856839e-05,13.51858920957822,-15.157010415764837,0.001791696521752355,13.092729693261953,-14.641194783016068,0.002062258226049687
0.36100000000000027,0.08430132470983025,0.006587048042806852,-0.0001094355009238629,-0.00048377763943000776,-0.00011539666502068306,-0.0005993673142547664,0.29451054344464395,0.29527203193386564,0.2945850000000046,0.002104950939774094,-2.6132044827836318e-05,2.4516585828275264e-05,13.496561647652616,-15.130945417541055,0.0020488314397904914,13.095696764586101,-14.64492599315515,0.002266483113964912
0.3810000000000003,0.08441789932141104,0.005553254707434934,-0.00011917952689049355,-0.00048770863764678477,-0.00012100392075714594,-0.00016316173813699195,0.29427004366151344,0.2949919289336228,0.29428500000000485,0.001996047967582932,-2.773747167521011e-05,2.4482922700483134e-05,13.475469017221148,-15.105703157365557,0.002215040977083406,13.094279601220919,-14.64330217501469,0.0023772461162761974
0.4010000000000003,0.08451561574256183,0.004650248308888637,-0.00012890399862509894,-0.00048491450392271353,-0.00011849961538621318,0.00022821148819501005,0.2940377353352647,0.2947236211791504,0.2939850000000051,0.0018971369845024334,-2.8164134523168646e-05,2.4453207894833003e-05,13.456765961421688,-15.083008231312087,0.0022946159923152272,13.089495302637317,-14.637484697678422,0.002402727495136644
0.4210000000000003,0.08459768798986898,0.003917461841195376,-0.00013848190875790506,-0.0004759466203369246,-0.0001090728568710463,0.0005553074219592478,0.29380819362900346,0.29446342353050775,0.29368500000000536,0.001812994278326789,-2.7562231307222953e-05,2.4429613769092258e-05,13.44155401763147,-15.064185343318881,0.0022965105546633017,13.082454861764708,-14.628767882803217,0.002355075534422818
0.44100000000000034,0.08466788616610038,0.003378282463834606,-0.00014780126531868665,-0.0004616235956779031,-9.420776156326003e-05,0.0008051918850424945,0.29357653801792305,0.2942075689735903,0.2933850000000056,0.0017466652936682268,-2.6123664675722133e-05,2.4413633286515355e-05,13.430561537055008,-15.050131718641603,0.0022331105585827946,13.074272457664897,-14.61846993200384,0.00224907106075642
